date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:49	2149658/2149658	---MCZ	200	added ('OK')	application/pdf	etag:%22cbbf5584fc283caf0c17def7e2e90f50-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-9/cheat-sheets/CSS-Cheat-Sheet.pdf	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-9/cheat-sheets/CSS-Cheat-Sheet.pdf	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-9.html)
20:27:49	134/134	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2030%20Jan%202021%2001:27:50%20GMT	https://www.abeautifulsite.net/what-are-favicons	www.abeautifulsite.net/what-are-favicons.1de.delayed	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:50	61771/61771	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:15:52%20GMT	https://www.postgresqltutorial.com/postgresql-show-tables/	www.postgresqltutorial.com/postgresql-show-tables/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:51	60915/60915	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:12:09%20GMT	https://www.postgresqltutorial.com/postgresql-roles/	www.postgresqltutorial.com/postgresql-roles/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:52	106849/106849	---M-Z	200	added ('OK')	text/html	etag:%221611966698-gzip%22	https://www.enterprisedb.com/downloads/postgres-postgresql-downloads	www.enterprisedb.com/downloads/postgres-postgresql-downloads.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:54	54637/54637	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2010:00:44%20GMT	https://www.postgresqltutorial.com/postgresql-create-database/	www.postgresqltutorial.com/postgresql-create-database/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:54	56273/56273	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2020:43:34%20GMT	https://www.postgresqltutorial.com/postgresql-drop-database/	www.postgresqltutorial.com/postgresql-drop-database/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:54	68471/68471	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2022:41:05%20GMT	https://www.postgresqltutorial.com/postgresql-create-table/	www.postgresqltutorial.com/postgresql-create-table/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:56	135084/135084	---M--	200	added ('OK')	image/png	etag:%221caac389304f824d275055c6e2ca7a66-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/download-postgresql.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/download-postgresql.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:57	71308/71308	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:24:21%20GMT	https://www.postgresqltutorial.com/postgresql-temporary-table/	www.postgresqltutorial.com/postgresql-temporary-table/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:57	18067/18067	---M--	200	added ('OK')	image/png	etag:%223b9cc95e0dbf541921fe1b1cb0b73b9d-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postgresql-installation-uncheck-components.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postgresql-installation-uncheck-components.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:58	69755/69755	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2018:09:49%20GMT	https://www.postgresqltutorial.com/postgresql-add-column/	www.postgresqltutorial.com/postgresql-add-column/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:58	72877/72877	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2000:00:43%20GMT	https://www.postgresqltutorial.com/postgresql-drop-column/	www.postgresqltutorial.com/postgresql-drop-column/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:58	67746/67746	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2016:47:16%20GMT	https://www.postgresqltutorial.com/postgresql-rename-column/	www.postgresqltutorial.com/postgresql-rename-column/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:27:59	23932/23932	---M--	200	added ('OK')	image/png	etag:%223298523f4d89fdcd54ee8ed491493678-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/windows-pgpass-configuration.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/windows-pgpass-configuration.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:00	70322/70322	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2019:38:25%20GMT	https://www.postgresqltutorial.com/postgresql-primary-key/	www.postgresqltutorial.com/postgresql-primary-key/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:02	68530/68530	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2018:17:23%20GMT	https://www.postgresqltutorial.com/postgresql-rename-table/	www.postgresqltutorial.com/postgresql-rename-table/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:02	66488/66488	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2022:49:06%20GMT	https://www.postgresqltutorial.com/postgresql-drop-table/	www.postgresqltutorial.com/postgresql-drop-table/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:07	224595/224595	---MCZ	200	added ('OK')	text/html	etag:W/%223b75ba6cbfecf1cac16d20dfc3613e55%22	https://github.com/Paxa/postbird/releases	github.com/Paxa/postbird/releases.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:08	54587/54587	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2019:57:54%20GMT	https://www.postgresqltutorial.com/managing-postgresql-views/	www.postgresqltutorial.com/managing-postgresql-views/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:09	101508/101508	---M--	200	added ('OK')	image/png	etag:%2202e7bf9d3b093ffd61c44eef5d2c1652-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/download-postbird.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/download-postbird.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:09	47851/47851	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2016:51:16%20GMT	https://www.postgresqltutorial.com/postgresql-materialized-views/	www.postgresqltutorial.com/postgresql-materialized-views/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:09	63478/63478	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2023:34:27%20GMT	https://www.postgresqltutorial.com/postgresql-recursive-view/	www.postgresqltutorial.com/postgresql-recursive-view/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:10	17028/17028	---M--	200	added ('OK')	image/png	etag:%22cbc242874eacbc0cadc9312543b0f4dd-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-warning.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-warning.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:11	20300/20300	---M--	200	added ('OK')	image/png	etag:%22d559ab28aa078e99286a0d9c85b3a3e8-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-run-anyway.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-run-anyway.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:11	61117/61117	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2021:22:59%20GMT	https://www.postgresqltutorial.com/postgresql-alias/	www.postgresqltutorial.com/postgresql-alias/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:12	37122/37122	---M--	200	added ('OK')	image/png	etag:%225afa8908f7b67f1feb239c7633303610-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-unidentified-developer.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-unidentified-developer.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:12	68401/68401	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:21:08%20GMT	https://www.postgresqltutorial.com/postgresql-like/	www.postgresqltutorial.com/postgresql-like/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:12	63388/63388	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2022:14:14%20GMT	https://www.postgresqltutorial.com/postgresql-between/	www.postgresqltutorial.com/postgresql-between/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:13	65834/65834	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2000:28:07%20GMT	https://www.postgresqltutorial.com/postgresql-in/	www.postgresqltutorial.com/postgresql-in/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:15	151444/151444	---M--	200	added ('OK')	image/png	etag:%22a1be589c676adaf36baa115666a999f3-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/finder-applications-shortcut.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/finder-applications-shortcut.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:16	68859/68859	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2020:24:26%20GMT	https://www.postgresqltutorial.com/postgresql-inner-join/	www.postgresqltutorial.com/postgresql-inner-join/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:16	66497/66497	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2023:52:19%20GMT	https://www.postgresqltutorial.com/postgresql-left-join/	www.postgresqltutorial.com/postgresql-left-join/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:16	63296/63296	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2011:57:00%20GMT	https://www.postgresqltutorial.com/postgresql-limit/	www.postgresqltutorial.com/postgresql-limit/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:17	45205/45205	---M--	200	added ('OK')	image/png	etag:%22b7a4014e326a4f676000af4aecbffa11-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-open-confirmation.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/postbird-installation-open-confirmation.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:17	61802/61802	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2000:40:03%20GMT	https://www.postgresqltutorial.com/postgresql-cross-join/	www.postgresqltutorial.com/postgresql-cross-join/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:17	67564/67564	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2018:57:46%20GMT	https://www.postgresqltutorial.com/postgresql-full-outer-join/	www.postgresqltutorial.com/postgresql-full-outer-join/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:18	65356/65356	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2020:31:23%20GMT	https://www.postgresqltutorial.com/postgresql-natural-join/	www.postgresqltutorial.com/postgresql-natural-join/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:19	146220/146220	---MCZ	200	added ('OK')	text/html	etag:W/%229a5270b55f4a8228b44466ad44178429%22	https://github.com/Paxa/postbird/issues/16	github.com/Paxa/postbird/issues/16.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:19	71547/71547	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2016:21:19%20GMT	https://www.postgresqltutorial.com/postgresql-group-by/	www.postgresqltutorial.com/postgresql-group-by/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:19	65661/65661	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2000:56:17%20GMT	https://www.postgresqltutorial.com/postgresql-having/	www.postgresqltutorial.com/postgresql-having/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:19	67569/67569	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2000:26:21%20GMT	https://www.postgresqltutorial.com/postgresql-union/	www.postgresqltutorial.com/postgresql-union/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:20	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jan%202021%2001:28:22%20GMT	https://www.postgresqltutorial.com/postgresql-tutorial/postgresql-except/	www.postgresqltutorial.com/postgresql-tutorial/postgresql-except/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:20	70010/70010	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2022:52:15%20GMT	https://www.postgresqltutorial.com/postgresql-insert/	www.postgresqltutorial.com/postgresql-insert/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:20	65933/65933	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2022:30:56%20GMT	https://www.postgresqltutorial.com/postgresql-update/	www.postgresqltutorial.com/postgresql-update/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:21	87136/87136	---M--	200	added ('OK')	image/png	etag:%22b2bdd16fde5810cb3b8e318972a6f350-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/tables-puppies-spreadsheet.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/tables-puppies-spreadsheet.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:21	70501/70501	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2013:06:11%20GMT	https://www.postgresqltutorial.com/postgresql-delete/	www.postgresqltutorial.com/postgresql-delete/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:21	214614/214614	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:28:23%20GMT	https://99designs.com/blog/tips/the-7-step-guide-to-understanding-color-theory/	99designs.com/blog/tips/the-7-step-guide-to-understanding-color-theory/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:23	11476/11476	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:28:25%20GMT	https://webaim.org/resources/contrastchecker/	webaim.org/resources/contrastchecker/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:23	8183/8183	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:28:25%20GMT	https://www.abeautifulsite.net/posts/what-are-favicons/	www.abeautifulsite.net/posts/what-are-favicons/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:23	5159/5159	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:28:23%20GMT	https://fonts.google.com/	fonts.google.com/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:24	95538/95538	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2019:46:46%20GMT	https://en.wikipedia.org/wiki/Three-valued_logic	en.wikipedia.org/wiki/Three-valued_logic.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:25	114286/114286	---MCZ	200	added ('OK')	text/html	etag:%221be6e-dKXqSShsKXMRWgltHsmsrWPTDGI%22	https://www.producthunt.com/	www.producthunt.com/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:25	35512/35512	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2020:30:06%20GMT	https://www.postgresql.org/docs/current/datatype.html	www.postgresql.org/docs/current/datatype.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:26	88570/88570	---M--	200	added ('OK')	image/png	etag:%22bf7fbe29cc8e35ae26213d71745cf87a%22	https://appacademy-open-assets.s3-us-west-1.amazonaws.com/Module-SQL/assets/spreadsheet-puppies-with-primary-key.png	appacademy-open-assets.s3-us-west-1.amazonaws.com/Module-SQL/assets/spreadsheet-puppies-with-primary-key.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:26	24974/24974	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:19:00%20GMT	https://www.postgresql.org/	www.postgresql.org/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:27	89122/89122	---M--	200	added ('OK')	image/png	etag:%22d8a999c38f281180cb89afacb06804e7-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/spreadsheet-puppies-with-primary-key-sorted-by-name.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/spreadsheet-puppies-with-primary-key-sorted-by-name.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:29	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jan%202021%2001:28:30%20GMT	http://www.w3.org/1998/Math/MathML	www.w3.org/1998/Math/MathML.1f1.delayed	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:29	2940/2940	---M-Z	200	added ('OK')	text/html	etag:%22b7c-4a7e04e3d5d80-gzip%22	http://www.w3.org/1998/Math/MathML/	www.w3.org/1998/Math/MathML/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:29	123291/123291	---MCZ	200	added ('OK')	text/html	etag:W/%226ae7a63b16c85ddad5abd35f47a35d4e%22	https://github.com/appacademy-starters/sql-database-management-starter	github.com/appacademy-starters/sql-database-management-starter.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:31	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jan%202021%2001:28:32%20GMT	http://www.postgresqltutorial.com/postgresql-data-types/	www.postgresqltutorial.com/postgresql-data-types/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:31	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jan%202021%2001:28:32%20GMT	http://www.postgresqltutorial.com/postgresql-boolean/	www.postgresqltutorial.com/postgresql-boolean/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:31	400032/400032	---MCZ	200	added ('OK')	text/html	etag:W/%2249a1a5272f857f83a45eb8fd2f94f13a%22	https://gist.github.com/Kartones/dd3ff5ec5ea238d4c546	gist.github.com/Kartones/dd3ff5ec5ea238d4c546.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:31	18012/18012	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Dec%202020%2022:23:37%20GMT	https://sqlzoo.net/wiki/SELECT_Reference	sqlzoo.net/wiki/SELECT_Reference.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:32	126782/126782	---MCZ	200	added ('OK')	text/html	etag:W/%22f7dbe8c085fc83ecbaf974f524d25312%22	https://github.com/appacademy-starters/sql-select-exercises-starter	github.com/appacademy-starters/sql-select-exercises-starter.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:33	29608/29608	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2019:49:52%20GMT	https://www.postgresql.org/docs/9.6/datatype-numeric.html	www.postgresql.org/docs/9.6/datatype-numeric.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:33	63689/63689	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2021:48:50%20GMT	https://www.postgresqltutorial.com/postgresql-round/	www.postgresqltutorial.com/postgresql-round/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:34	98112/98112	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Jan%202021%2023:32:55%20GMT	https://www.postgresql.org/docs/9.6/sql-select.html	www.postgresql.org/docs/9.6/sql-select.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:34	12533/12533	---M-Z	200	added ('OK')	image/svg+xml	etag:%2241277fb34c082569ddf2e2d13e807f45-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-entities.svg	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-entities.svg	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:36	13727/13727	---MCZ	200	added ('OK')	image/svg+xml	etag:%22b2b0aee40e17d0029cbc1a71dc131ec9-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-primary-keys.svg	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-primary-keys.svg	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:36	20024/20024	---M-Z	200	added ('OK')	image/svg+xml	etag:%227205450c13e211c8a6cfb245cdc1ac20-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/products-erd-one-to-one.svg	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/products-erd-one-to-one.svg	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:38	16069/16069	---MCZ	200	added ('OK')	image/svg+xml	etag:%22fd313da3eabcb47e96727aa47afee5f4-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-one-to-many.svg	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-one-to-many.svg	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:38	28131/28131	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b4414c905dc7d14cfcd9dacab4baae43-ssl-df%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-many-to-many.svg	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/orders-erd-many-to-many.svg	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:39	5879/5879	---M--	200	added ('OK')	image/png	etag:%2284c72d81a08f1f53d44a8b9f0aff3c4b-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/inner-join-venn-diagram.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/inner-join-venn-diagram.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:41	182438/182438	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:28:42%20GMT	https://www.essentialsql.com/what-is-the-difference-between-a-join-and-subquery/	www.essentialsql.com/what-is-the-difference-between-a-join-and-subquery/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:41	215937/215937	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jan%202021%2001:28:43%20GMT	https://www.essentialsql.com/get-ready-to-learn-sql-server-20-using-subqueries-in-the-select-statement/	www.essentialsql.com/get-ready-to-learn-sql-server-20-using-subqueries-in-the-select-statement/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:42	42/42	---M--	301	error ('Moved%20Permanently')	text/plain	date:Sat,%2030%20Jan%202021%2001:28:44%20GMT	https://www.node-postgres.com/	www.node-postgres.com/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:42	11174/11174	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22e9610abe8f32aac4eea7dab8dab928f9-ssl-df%22	https://node-postgres.com/features/queries	node-postgres.com/features/queries.1fd.delayed	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:44	85028/85028	---MCZ	200	added ('OK')	text/html	etag:%22e9610abe8f32aac4eea7dab8dab928f9-ssl-df%22	https://node-postgres.com/features/queries/	node-postgres.com/features/queries/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:45	106551/106551	---M--	200	added ('OK')	image/png	etag:%222b2ebf71a88342ac38b74d4d59c3176d-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/sql-recipe-box-data-model.png	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/sql-recipe-box-data-model.png	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:45	1034474/1034474	---M--	200	added ('OK')	image/jpeg	etag:%2238b37c2a953150921fb9416ff8e2694a-ssl%22	https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/sql-recipe-card.jpeg	goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/images/sql-recipe-card.jpg	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:47	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jan%202021%2001:28:49%20GMT	https://www.expressjs.com/	www.expressjs.com/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
20:28:47	64/64	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Aug%202016%2019:11:01%20GMT	https://pugjs.org/	pugjs.org/index.html	(from https://goofy-euclid-1cd736.netlify.app/core-site/other-pages/weeks/week-10.html)
